row_id,time,x,y,direction,congestion
1716,1991-04-01 08:40:00,1,1,WB,44
1717,1991-04-01 08:40:00,1,2,EB,75
1718,1991-04-01 08:40:00,1,2,NB,55
1719,1991-04-01 08:40:00,1,2,NE,57
1720,1991-04-01 08:40:00,1,2,SB,54
1721,1991-04-01 08:40:00,1,2,SW,50
1722,1991-04-01 08:40:00,1,2,WB,54
1723,1991-04-01 08:40:00,1,3,EB,47
1724,1991-04-01 08:40:00,1,3,NB,73
1725,1991-04-01 08:40:00,1,3,NE,70
1726,1991-04-01 08:40:00,1,3,SB,52
1727,1991-04-01 08:40:00,1,3,SW,37
1728,1991-04-01 08:40:00,1,3,WB,43
1729,1991-04-01 08:40:00,2,0,EB,53
1730,1991-04-01 08:40:00,2,0,NB,61
1731,1991-04-01 08:40:00,2,0,SB,44
1732,1991-04-01 08:40:00,2,0,WB,78
1733,1991-04-01 08:40:00,2,1,EB,59
1734,1991-04-01 08:40:00,2,1,NB,26
1735,1991-04-01 08:40:00,2,1,NE,13
1736,1991-04-01 08:40:00,2,1,NW,29
1737,1991-04-01 08:40:00,2,1,SB,37
1738,1991-04-01 08:40:00,2,1,SE,34
1739,1991-04-01 08:40:00,2,1,SW,47
1740,1991-04-01 08:40:00,2,1,WB,41
1741,1991-04-01 08:40:00,2,2,EB,67
1742,1991-04-01 08:40:00,2,2,NB,56
1743,1991-04-01 08:40:00,2,2,NE,37
1744,1991-04-01 08:40:00,2,2,NW,22
1745,1991-04-01 08:40:00,2,2,SB,76
1746,1991-04-01 08:40:00,2,2,SE,22
1747,1991-04-01 08:40:00,2,2,SW,66
1748,1991-04-01 08:40:00,2,2,WB,75
1749,1991-04-01 08:40:00,2,3,EB,63
1750,1991-04-01 08:40:00,2,3,NB,66
1751,1991-04-01 08:40:00,2,3,NE,52
1752,1991-04-01 08:40:00,2,3,SB,69
1753,1991-04-01 08:40:00,2,3,SW,51
1754,1991-04-01 08:40:00,2,3,WB,43
1755,1991-04-01 09:00:00,0,0,EB,50
1756,1991-04-01 09:00:00,0,0,NB,36
1757,1991-04-01 09:00:00,0,0,SB,50
1758,1991-04-01 09:00:00,0,1,EB,19
1759,1991-04-01 09:00:00,0,1,NB,66
1760,1991-04-01 09:00:00,0,1,SB,67
1761,1991-04-01 09:00:00,0,1,WB,34
1762,1991-04-01 09:00:00,0,2,EB,50
1763,1991-04-01 09:00:00,0,2,NB,56
1764,1991-04-01 09:00:00,0,2,SB,52
1765,1991-04-01 09:00:00,0,2,WB,39
1766,1991-04-01 09:00:00,0,3,EB,40
1767,1991-04-01 09:00:00,0,3,NB,40
1768,1991-04-01 09:00:00,0,3,NE,29
1769,1991-04-01 09:00:00,0,3,SB,54
1770,1991-04-01 09:00:00,0,3,SW,32
1771,1991-04-01 09:00:00,0,3,WB,41
1772,1991-04-01 09:00:00,1,0,EB,56
1773,1991-04-01 09:00:00,1,0,NB,38
1774,1991-04-01 09:00:00,1,0,NE,63
1775,1991-04-01 09:00:00,1,0,SB,37
1776,1991-04-01 09:00:00,1,0,SW,19
1777,1991-04-01 09:00:00,1,0,WB,37
1778,1991-04-01 09:00:00,1,1,EB,55
1779,1991-04-01 09:00:00,1,1,NB,22
1780,1991-04-01 09:00:00,1,1,SB,39
1781,1991-04-01 09:00:00,1,1,WB,39
1782,1991-04-01 09:00:00,1,2,EB,71
1783,1991-04-01 09:00:00,1,2,NB,38
1784,1991-04-01 09:00:00,1,2,NE,49
1785,1991-04-01 09:00:00,1,2,SB,55
1786,1991-04-01 09:00:00,1,2,SW,48
1787,1991-04-01 09:00:00,1,2,WB,51
1788,1991-04-01 09:00:00,1,3,EB,45
1789,1991-04-01 09:00:00,1,3,NB,65
1790,1991-04-01 09:00:00,1,3,NE,77
1791,1991-04-01 09:00:00,1,3,SB,68
1792,1991-04-01 09:00:00,1,3,SW,38
1793,1991-04-01 09:00:00,1,3,WB,51
1794,1991-04-01 09:00:00,2,0,EB,41
1795,1991-04-01 09:00:00,2,0,NB,67
1796,1991-04-01 09:00:00,2,0,SB,42
1797,1991-04-01 09:00:00,2,0,WB,69
1798,1991-04-01 09:00:00,2,1,EB,60
1799,1991-04-01 09:00:00,2,1,NB,26
1800,1991-04-01 09:00:00,2,1,NE,14
1801,1991-04-01 09:00:00,2,1,NW,0
1802,1991-04-01 09:00:00,2,1,SB,32
1803,1991-04-01 09:00:00,2,1,SE,20
1804,1991-04-01 09:00:00,2,1,SW,47
1805,1991-04-01 09:00:00,2,1,WB,42
1806,1991-04-01 09:00:00,2,2,EB,61
1807,1991-04-01 09:00:00,2,2,NB,53
1808,1991-04-01 09:00:00,2,2,NE,36
1809,1991-04-01 09:00:00,2,2,NW,28
1810,1991-04-01 09:00:00,2,2,SB,65
1811,1991-04-01 09:00:00,2,2,SE,26
1812,1991-04-01 09:00:00,2,2,SW,53
1813,1991-04-01 09:00:00,2,2,WB,71
1814,1991-04-01 09:00:00,2,3,EB,50
1815,1991-04-01 09:00:00,2,3,NB,67
1816,1991-04-01 09:00:00,2,3,NE,52
1817,1991-04-01 09:00:00,2,3,SB,68
1818,1991-04-01 09:00:00,2,3,SW,49
1819,1991-04-01 09:00:00,2,3,WB,52
1820,1991-04-01 09:20:00,0,0,EB,52
1821,1991-04-01 09:20:00,0,0,NB,25
1822,1991-04-01 09:20:00,0,0,SB,57
1823,1991-04-01 09:20:00,0,1,EB,25
1824,1991-04-01 09:20:00,0,1,NB,65
1825,1991-04-01 09:20:00,0,1,SB,63
1826,1991-04-01 09:20:00,0,1,WB,37
1827,1991-04-01 09:20:00,0,2,EB,47
1828,1991-04-01 09:20:00,0,2,NB,58
1829,1991-04-01 09:20:00,0,2,SB,52
1830,1991-04-01 09:20:00,0,2,WB,36
1831,1991-04-01 09:20:00,0,3,EB,43
1832,1991-04-01 09:20:00,0,3,NB,42
1833,1991-04-01 09:20:00,0,3,NE,30
1834,1991-04-01 09:20:00,0,3,SB,57
1835,1991-04-01 09:20:00,0,3,SW,26
1836,1991-04-01 09:20:00,0,3,WB,43
1837,1991-04-01 09:20:00,1,0,EB,53
1838,1991-04-01 09:20:00,1,0,NB,51
1839,1991-04-01 09:20:00,1,0,NE,51
1840,1991-04-01 09:20:00,1,0,SB,38
1841,1991-04-01 09:20:00,1,0,SW,41
1842,1991-04-01 09:20:00,1,0,WB,32
1843,1991-04-01 09:20:00,1,1,EB,45
1844,1991-04-01 09:20:00,1,1,NB,26
1845,1991-04-01 09:20:00,1,1,SB,52
1846,1991-04-01 09:20:00,1,1,WB,51
1847,1991-04-01 09:20:00,1,2,EB,66
1848,1991-04-01 09:20:00,1,2,NB,46
1849,1991-04-01 09:20:00,1,2,NE,48
1850,1991-04-01 09:20:00,1,2,SB,54
1851,1991-04-01 09:20:00,1,2,SW,37
1852,1991-04-01 09:20:00,1,2,WB,42
1853,1991-04-01 09:20:00,1,3,EB,36
1854,1991-04-01 09:20:00,1,3,NB,59
1855,1991-04-01 09:20:00,1,3,NE,57
1856,1991-04-01 09:20:00,1,3,SB,59
1857,1991-04-01 09:20:00,1,3,SW,29
1858,1991-04-01 09:20:00,1,3,WB,34
1859,1991-04-01 09:20:00,2,0,EB,48
1860,1991-04-01 09:20:00,2,0,NB,62
1861,1991-04-01 09:20:00,2,0,SB,47
1862,1991-04-01 09:20:00,2,0,WB,64
1863,1991-04-01 09:20:00,2,1,EB,62
1864,1991-04-01 09:20:00,2,1,NB,21
1865,1991-04-01 09:20:00,2,1,NE,12
1866,1991-04-01 09:20:00,2,1,NW,21
1867,1991-04-01 09:20:00,2,1,SB,31
1868,1991-04-01 09:20:00,2,1,SE,34
1869,1991-04-01 09:20:00,2,1,SW,47
1870,1991-04-01 09:20:00,2,1,WB,49
1871,1991-04-01 09:20:00,2,2,EB,53
1872,1991-04-01 09:20:00,2,2,NB,55
1873,1991-04-01 09:20:00,2,2,NE,33
1874,1991-04-01 09:20:00,2,2,NW,34
1875,1991-04-01 09:20:00,2,2,SB,57
1876,1991-04-01 09:20:00,2,2,SE,25
1877,1991-04-01 09:20:00,2,2,SW,47
1878,1991-04-01 09:20:00,2,2,WB,71
1879,1991-04-01 09:20:00,2,3,EB,39
1880,1991-04-01 09:20:00,2,3,NB,56
1881,1991-04-01 09:20:00,2,3,NE,25
1882,1991-04-01 09:20:00,2,3,SB,66
1883,1991-04-01 09:20:00,2,3,SW,28
1884,1991-04-01 09:20:00,2,3,WB,39
1885,1991-04-01 09:40:00,0,0,EB,32
1886,1991-04-01 09:40:00,0,0,NB,39
1887,1991-04-01 09:40:00,0,0,SB,53
1888,1991-04-01 09:40:00,0,1,EB,19
1889,1991-04-01 09:40:00,0,1,NB,64
1890,1991-04-01 09:40:00,0,1,SB,53
1891,1991-04-01 09:40:00,0,1,WB,48
1892,1991-04-01 09:40:00,0,2,EB,47
1893,1991-04-01 09:40:00,0,2,NB,57
1894,1991-04-01 09:40:00,0,2,SB,57
1895,1991-04-01 09:40:00,0,2,WB,37
1896,1991-04-01 09:40:00,0,3,EB,29
1897,1991-04-01 09:40:00,0,3,NB,30
1898,1991-04-01 09:40:00,0,3,NE,29
1899,1991-04-01 09:40:00,0,3,SB,55
1900,1991-04-01 09:40:00,0,3,SW,25
1901,1991-04-01 09:40:00,0,3,WB,37
1902,1991-04-01 09:40:00,1,0,EB,42
1903,1991-04-01 09:40:00,1,0,NB,46
1904,1991-04-01 09:40:00,1,0,NE,65
1905,1991-04-01 09:40:00,1,0,SB,31
1906,1991-04-01 09:40:00,1,0,SW,32
1907,1991-04-01 09:40:00,1,0,WB,36
1908,1991-04-01 09:40:00,1,1,EB,54
1909,1991-04-01 09:40:00,1,1,NB,25
1910,1991-04-01 09:40:00,1,1,SB,55
1911,1991-04-01 09:40:00,1,1,WB,53
1912,1991-04-01 09:40:00,1,2,EB,71
1913,1991-04-01 09:40:00,1,2,NB,47
1914,1991-04-01 09:40:00,1,2,NE,40
1915,1991-04-01 09:40:00,1,2,SB,49
1916,1991-04-01 09:40:00,1,2,SW,36
1917,1991-04-01 09:40:00,1,2,WB,60
1918,1991-04-01 09:40:00,1,3,EB,39
1919,1991-04-01 09:40:00,1,3,NB,65
1920,1991-04-01 09:40:00,1,3,NE,56
1921,1991-04-01 09:40:00,1,3,SB,54
1922,1991-04-01 09:40:00,1,3,SW,26
1923,1991-04-01 09:40:00,1,3,WB,35
1924,1991-04-01 09:40:00,2,0,EB,67
1925,1991-04-01 09:40:00,2,0,NB,70
1926,1991-04-01 09:40:00,2,0,SB,50
1927,1991-04-01 09:40:00,2,0,WB,71
1928,1991-04-01 09:40:00,2,1,EB,61
1929,1991-04-01 09:40:00,2,1,NB,29
1930,1991-04-01 09:40:00,2,1,NE,12
1931,1991-04-01 09:40:00,2,1,NW,29
1932,1991-04-01 09:40:00,2,1,SB,34
1933,1991-04-01 09:40:00,2,1,SE,34
1934,1991-04-01 09:40:00,2,1,SW,44
1935,1991-04-01 09:40:00,2,1,WB,50
1936,1991-04-01 09:40:00,2,2,EB,67
1937,1991-04-01 09:40:00,2,2,NB,54
1938,1991-04-01 09:40:00,2,2,NE,30
1939,1991-04-01 09:40:00,2,2,NW,25
1940,1991-04-01 09:40:00,2,2,SB,67
1941,1991-04-01 09:40:00,2,2,SE,23
1942,1991-04-01 09:40:00,2,2,SW,48
1943,1991-04-01 09:40:00,2,2,WB,74
1944,1991-04-01 09:40:00,2,3,EB,52
1945,1991-04-01 09:40:00,2,3,NB,49
1946,1991-04-01 09:40:00,2,3,NE,25
1947,1991-04-01 09:40:00,2,3,SB,67
1948,1991-04-01 09:40:00,2,3,SW,28
1949,1991-04-01 09:40:00,2,3,WB,49
1950,1991-04-01 10:00:00,0,0,EB,40
1951,1991-04-01 10:00:00,0,0,NB,25
1952,1991-04-01 10:00:00,0,0,SB,48
1953,1991-04-01 10:00:00,0,1,EB,25
1954,1991-04-01 10:00:00,0,1,NB,84
1955,1991-04-01 10:00:00,0,1,SB,60
1956,1991-04-01 10:00:00,0,1,WB,51
1957,1991-04-01 10:00:00,0,2,EB,42
1958,1991-04-01 10:00:00,0,2,NB,59
1959,1991-04-01 10:00:00,0,2,SB,62
1960,1991-04-01 10:00:00,0,2,WB,37
1961,1991-04-01 10:00:00,0,3,EB,36
1962,1991-04-01 10:00:00,0,3,NB,36
1963,1991-04-01 10:00:00,0,3,NE,30
1964,1991-04-01 10:00:00,0,3,SB,69
1965,1991-04-01 10:00:00,0,3,SW,30
1966,1991-04-01 10:00:00,0,3,WB,30
1967,1991-04-01 10:00:00,1,0,EB,40
1968,1991-04-01 10:00:00,1,0,NB,44
1969,1991-04-01 10:00:00,1,0,NE,58
1970,1991-04-01 10:00:00,1,0,SB,25
1971,1991-04-01 10:00:00,1,0,SW,34
1972,1991-04-01 10:00:00,1,0,WB,40
1973,1991-04-01 10:00:00,1,1,EB,66
1974,1991-04-01 10:00:00,1,1,NB,33
1975,1991-04-01 10:00:00,1,1,SB,48
1976,1991-04-01 10:00:00,1,1,WB,52
1977,1991-04-01 10:00:00,1,2,EB,65
1978,1991-04-01 10:00:00,1,2,NB,49
1979,1991-04-01 10:00:00,1,2,NE,42
1980,1991-04-01 10:00:00,1,2,SB,48
1981,1991-04-01 10:00:00,1,2,SW,48
1982,1991-04-01 10:00:00,1,2,WB,63
1983,1991-04-01 10:00:00,1,3,EB,59
1984,1991-04-01 10:00:00,1,3,NB,56
1985,1991-04-01 10:00:00,1,3,NE,39
1986,1991-04-01 10:00:00,1,3,SB,54
1987,1991-04-01 10:00:00,1,3,SW,38
1988,1991-04-01 10:00:00,1,3,WB,45
1989,1991-04-01 10:00:00,2,0,EB,51
1990,1991-04-01 10:00:00,2,0,NB,66
1991,1991-04-01 10:00:00,2,0,SB,41
1992,1991-04-01 10:00:00,2,0,WB,81
1993,1991-04-01 10:00:00,2,1,EB,67
1994,1991-04-01 10:00:00,2,1,NB,33
1995,1991-04-01 10:00:00,2,1,NE,16
1996,1991-04-01 10:00:00,2,1,NW,29
1997,1991-04-01 10:00:00,2,1,SB,28
1998,1991-04-01 10:00:00,2,1,SE,34
1999,1991-04-01 10:00:00,2,1,SW,47
2000,1991-04-01 10:00:00,2,1,WB,41
2001,1991-04-01 10:00:00,2,2,EB,55
2002,1991-04-01 10:00:00,2,2,NB,59
2003,1991-04-01 10:00:00,2,2,NE,28
2004,1991-04-01 10:00:00,2,2,NW,25
2005,1991-04-01 10:00:00,2,2,SB,57
2006,1991-04-01 10:00:00,2,2,SE,35
2007,1991-04-01 10:00:00,2,2,SW,51
2008,1991-04-01 10:00:00,2,2,WB,78
2009,1991-04-01 10:00:00,2,3,EB,44
2010,1991-04-01 10:00:00,2,3,NB,60
2011,1991-04-01 10:00:00,2,3,NE,29
2012,1991-04-01 10:00:00,2,3,SB,67
2013,1991-04-01 10:00:00,2,3,SW,51
2014,1991-04-01 10:00:00,2,3,WB,48
2015,1991-04-01 10:20:00,0,0,EB,57
2016,1991-04-01 10:20:00,0,0,NB,21
2017,1991-04-01 10:20:00,0,0,SB,44
2018,1991-04-01 10:20:00,0,1,EB,31
2019,1991-04-01 10:20:00,0,1,NB,84
2020,1991-04-01 10:20:00,0,1,SB,55
2021,1991-04-01 10:20:00,0,1,WB,44
2022,1991-04-01 10:20:00,0,2,EB,41
2023,1991-04-01 10:20:00,0,2,NB,60
2024,1991-04-01 10:20:00,0,2,SB,52
2025,1991-04-01 10:20:00,0,2,WB,38
2026,1991-04-01 10:20:00,0,3,EB,17
2027,1991-04-01 10:20:00,0,3,NB,35
2028,1991-04-01 10:20:00,0,3,NE,26
2029,1991-04-01 10:20:00,0,3,SB,56
2030,1991-04-01 10:20:00,0,3,SW,22
2031,1991-04-01 10:20:00,0,3,WB,32
2032,1991-04-01 10:20:00,1,0,EB,54
2033,1991-04-01 10:20:00,1,0,NB,57
2034,1991-04-01 10:20:00,1,0,NE,60
2035,1991-04-01 10:20:00,1,0,SB,34
2036,1991-04-01 10:20:00,1,0,SW,26
2037,1991-04-01 10:20:00,1,0,WB,32
2038,1991-04-01 10:20:00,1,1,EB,70
2039,1991-04-01 10:20:00,1,1,NB,39
2040,1991-04-01 10:20:00,1,1,SB,69
2041,1991-04-01 10:20:00,1,1,WB,58
2042,1991-04-01 10:20:00,1,2,EB,59
2043,1991-04-01 10:20:00,1,2,NB,50
2044,1991-04-01 10:20:00,1,2,NE,34
2045,1991-04-01 10:20:00,1,2,SB,50
2046,1991-04-01 10:20:00,1,2,SW,59
2047,1991-04-01 10:20:00,1,2,WB,57
2048,1991-04-01 10:20:00,1,3,EB,45
2049,1991-04-01 10:20:00,1,3,NB,67
2050,1991-04-01 10:20:00,1,3,NE,70
2051,1991-04-01 10:20:00,1,3,SB,61
2052,1991-04-01 10:20:00,1,3,SW,17
2053,1991-04-01 10:20:00,1,3,WB,46
2054,1991-04-01 10:20:00,2,0,EB,66
2055,1991-04-01 10:20:00,2,0,NB,72
2056,1991-04-01 10:20:00,2,0,SB,48
2057,1991-04-01 10:20:00,2,0,WB,68
2058,1991-04-01 10:20:00,2,1,EB,61
2059,1991-04-01 10:20:00,2,1,NB,31
2060,1991-04-01 10:20:00,2,1,NE,16
2061,1991-04-01 10:20:00,2,1,NW,29
2062,1991-04-01 10:20:00,2,1,SB,32
2063,1991-04-01 10:20:00,2,1,SE,34
2064,1991-04-01 10:20:00,2,1,SW,46
2065,1991-04-01 10:20:00,2,1,WB,44
2066,1991-04-01 10:20:00,2,2,EB,66
2067,1991-04-01 10:20:00,2,2,NB,52
2068,1991-04-01 10:20:00,2,2,NE,36
2069,1991-04-01 10:20:00,2,2,NW,33
2070,1991-04-01 10:20:00,2,2,SB,64
2071,1991-04-01 10:20:00,2,2,SE,20
2072,1991-04-01 10:20:00,2,2,SW,53
2073,1991-04-01 10:20:00,2,2,WB,67
2074,1991-04-01 10:20:00,2,3,EB,48
2075,1991-04-01 10:20:00,2,3,NB,56
2076,1991-04-01 10:20:00,2,3,NE,27
2077,1991-04-01 10:20:00,2,3,SB,72
2078,1991-04-01 10:20:00,2,3,SW,21
2079,1991-04-01 10:20:00,2,3,WB,44
2080,1991-04-01 10:40:00,0,0,EB,45
2081,1991-04-01 10:40:00,0,0,NB,28
2082,1991-04-01 10:40:00,0,0,SB,40
2083,1991-04-01 10:40:00,0,1,EB,31
2084,1991-04-01 10:40:00,0,1,NB,70
2085,1991-04-01 10:40:00,0,1,SB,55
2086,1991-04-01 10:40:00,0,1,WB,44
2087,1991-04-01 10:40:00,0,2,EB,47
2088,1991-04-01 10:40:00,0,2,NB,57
2089,1991-04-01 10:40:00,0,2,SB,47
2090,1991-04-01 10:40:00,0,2,WB,37
2091,1991-04-01 10:40:00,0,3,EB,28
2092,1991-04-01 10:40:00,0,3,NB,37
2093,1991-04-01 10:40:00,0,3,NE,31
2094,1991-04-01 10:40:00,0,3,SB,56
2095,1991-04-01 10:40:00,0,3,SW,22
2096,1991-04-01 10:40:00,0,3,WB,48
2097,1991-04-01 10:40:00,1,0,EB,52
2098,1991-04-01 10:40:00,1,0,NB,58
2099,1991-04-01 10:40:00,1,0,NE,63
2100,1991-04-01 10:40:00,1,0,SB,37
2101,1991-04-01 10:40:00,1,0,SW,26
2102,1991-04-01 10:40:00,1,0,WB,39
2103,1991-04-01 10:40:00,1,1,EB,61
2104,1991-04-01 10:40:00,1,1,NB,36
2105,1991-04-01 10:40:00,1,1,SB,62
2106,1991-04-01 10:40:00,1,1,WB,51
2107,1991-04-01 10:40:00,1,2,EB,63
2108,1991-04-01 10:40:00,1,2,NB,42
2109,1991-04-01 10:40:00,1,2,NE,41
2110,1991-04-01 10:40:00,1,2,SB,52
2111,1991-04-01 10:40:00,1,2,SW,56
2112,1991-04-01 10:40:00,1,2,WB,60
2113,1991-04-01 10:40:00,1,3,EB,37
2114,1991-04-01 10:40:00,1,3,NB,58
2115,1991-04-01 10:40:00,1,3,NE,44
2116,1991-04-01 10:40:00,1,3,SB,62
2117,1991-04-01 10:40:00,1,3,SW,39
2118,1991-04-01 10:40:00,1,3,WB,55
2119,1991-04-01 10:40:00,2,0,EB,65
2120,1991-04-01 10:40:00,2,0,NB,68
2121,1991-04-01 10:40:00,2,0,SB,52
2122,1991-04-01 10:40:00,2,0,WB,67
2123,1991-04-01 10:40:00,2,1,EB,66
2124,1991-04-01 10:40:00,2,1,NB,28
2125,1991-04-01 10:40:00,2,1,NE,16
2126,1991-04-01 10:40:00,2,1,NW,29
2127,1991-04-01 10:40:00,2,1,SB,29
2128,1991-04-01 10:40:00,2,1,SE,34
2129,1991-04-01 10:40:00,2,1,SW,44
2130,1991-04-01 10:40:00,2,1,WB,42
2131,1991-04-01 10:40:00,2,2,EB,71
2132,1991-04-01 10:40:00,2,2,NB,50
2133,1991-04-01 10:40:00,2,2,NE,38
2134,1991-04-01 10:40:00,2,2,NW,21
2135,1991-04-01 10:40:00,2,2,SB,61
2136,1991-04-01 10:40:00,2,2,SE,20
2137,1991-04-01 10:40:00,2,2,SW,54
2138,1991-04-01 10:40:00,2,2,WB,64
2139,1991-04-01 10:40:00,2,3,EB,24
2140,1991-04-01 10:40:00,2,3,NB,59
2141,1991-04-01 10:40:00,2,3,NE,27
2142,1991-04-01 10:40:00,2,3,SB,70
2143,1991-04-01 10:40:00,2,3,SW,51
2144,1991-04-01 10:40:00,2,3,WB,41
2145,1991-04-01 11:00:00,0,0,EB,45
2146,1991-04-01 11:00:00,0,0,NB,30
2147,1991-04-01 11:00:00,0,0,SB,41
2148,1991-04-01 11:00:00,0,1,EB,27
2149,1991-04-01 11:00:00,0,1,NB,62
2150,1991-04-01 11:00:00,0,1,SB,81
2151,1991-04-01 11:00:00,0,1,WB,33
2152,1991-04-01 11:00:00,0,2,EB,52
2153,1991-04-01 11:00:00,0,2,NB,66
2154,1991-04-01 11:00:00,0,2,SB,51
2155,1991-04-01 11:00:00,0,2,WB,34
2156,1991-04-01 11:00:00,0,3,EB,26
2157,1991-04-01 11:00:00,0,3,NB,33
2158,1991-04-01 11:00:00,0,3,NE,23
2159,1991-04-01 11:00:00,0,3,SB,58
2160,1991-04-01 11:00:00,0,3,SW,27
2161,1991-04-01 11:00:00,0,3,WB,58
2162,1991-04-01 11:00:00,1,0,EB,61
2163,1991-04-01 11:00:00,1,0,NB,58
2164,1991-04-01 11:00:00,1,0,NE,69
2165,1991-04-01 11:00:00,1,0,SB,44
2166,1991-04-01 11:00:00,1,0,SW,26
2167,1991-04-01 11:00:00,1,0,WB,43
2168,1991-04-01 11:00:00,1,1,EB,45
2169,1991-04-01 11:00:00,1,1,NB,46
2170,1991-04-01 11:00:00,1,1,SB,57
2171,1991-04-01 11:00:00,1,1,WB,44
2172,1991-04-01 11:00:00,1,2,EB,65
2173,1991-04-01 11:00:00,1,2,NB,40
2174,1991-04-01 11:00:00,1,2,NE,37
2175,1991-04-01 11:00:00,1,2,SB,55
2176,1991-04-01 11:00:00,1,2,SW,51
2177,1991-04-01 11:00:00,1,2,WB,58
2178,1991-04-01 11:00:00,1,3,EB,50
2179,1991-04-01 11:00:00,1,3,NB,62
2180,1991-04-01 11:00:00,1,3,NE,70
2181,1991-04-01 11:00:00,1,3,SB,67
2182,1991-04-01 11:00:00,1,3,SW,43
2183,1991-04-01 11:00:00,1,3,WB,54
2184,1991-04-01 11:00:00,2,0,EB,60
2185,1991-04-01 11:00:00,2,0,NB,67
2186,1991-04-01 11:00:00,2,0,SB,40
2187,1991-04-01 11:00:00,2,0,WB,72
2188,1991-04-01 11:00:00,2,1,EB,64
2189,1991-04-01 11:00:00,2,1,NB,31
2190,1991-04-01 11:00:00,2,1,NE,16
2191,1991-04-01 11:00:00,2,1,NW,29
2192,1991-04-01 11:00:00,2,1,SB,26
2193,1991-04-01 11:00:00,2,1,SE,34
2194,1991-04-01 11:00:00,2,1,SW,51
2195,1991-04-01 11:00:00,2,1,WB,45
2196,1991-04-01 11:00:00,2,2,EB,65
2197,1991-04-01 11:00:00,2,2,NB,60
2198,1991-04-01 11:00:00,2,2,NE,35
2199,1991-04-01 11:00:00,2,2,NW,21
2200,1991-04-01 11:00:00,2,2,SB,60
2201,1991-04-01 11:00:00,2,2,SE,22
2202,1991-04-01 11:00:00,2,2,SW,55
2203,1991-04-01 11:00:00,2,2,WB,68
2204,1991-04-01 11:00:00,2,3,EB,48
2205,1991-04-01 11:00:00,2,3,NB,62
2206,1991-04-01 11:00:00,2,3,NE,31
2207,1991-04-01 11:00:00,2,3,SB,71
2208,1991-04-01 11:00:00,2,3,SW,51
2209,1991-04-01 11:00:00,2,3,WB,43
2210,1991-04-01 11:20:00,0,0,EB,42
2211,1991-04-01 11:20:00,0,0,NB,32
2212,1991-04-01 11:20:00,0,0,SB,44
2213,1991-04-01 11:20:00,0,1,EB,27
2214,1991-04-01 11:20:00,0,1,NB,69
2215,1991-04-01 11:20:00,0,1,SB,78
2216,1991-04-01 11:20:00,0,1,WB,39
2217,1991-04-01 11:20:00,0,2,EB,47
2218,1991-04-01 11:20:00,0,2,NB,72
2219,1991-04-01 11:20:00,0,2,SB,58
2220,1991-04-01 11:20:00,0,2,WB,37
2221,1991-04-01 11:20:00,0,3,EB,44
2222,1991-04-01 11:20:00,0,3,NB,31
2223,1991-04-01 11:20:00,0,3,NE,24
2224,1991-04-01 11:20:00,0,3,SB,61
2225,1991-04-01 11:20:00,0,3,SW,28
2226,1991-04-01 11:20:00,0,3,WB,42
2227,1991-04-01 11:20:00,1,0,EB,56
2228,1991-04-01 11:20:00,1,0,NB,51
2229,1991-04-01 11:20:00,1,0,NE,65
2230,1991-04-01 11:20:00,1,0,SB,39
2231,1991-04-01 11:20:00,1,0,SW,41
2232,1991-04-01 11:20:00,1,0,WB,42
2233,1991-04-01 11:20:00,1,1,EB,51
2234,1991-04-01 11:20:00,1,1,NB,34
2235,1991-04-01 11:20:00,1,1,SB,56
2236,1991-04-01 11:20:00,1,1,WB,45
2237,1991-04-01 11:20:00,1,2,EB,81
2238,1991-04-01 11:20:00,1,2,NB,43
2239,1991-04-01 11:20:00,1,2,NE,54
2240,1991-04-01 11:20:00,1,2,SB,57
2241,1991-04-01 11:20:00,1,2,SW,55
2242,1991-04-01 11:20:00,1,2,WB,60
2243,1991-04-01 11:20:00,1,3,EB,41
2244,1991-04-01 11:20:00,1,3,NB,63
2245,1991-04-01 11:20:00,1,3,NE,61
2246,1991-04-01 11:20:00,1,3,SB,59
2247,1991-04-01 11:20:00,1,3,SW,45
2248,1991-04-01 11:20:00,1,3,WB,46
2249,1991-04-01 11:20:00,2,0,EB,75
2250,1991-04-01 11:20:00,2,0,NB,68
2251,1991-04-01 11:20:00,2,0,SB,51
2252,1991-04-01 11:20:00,2,0,WB,76
2253,1991-04-01 11:20:00,2,1,EB,63
2254,1991-04-01 11:20:00,2,1,NB,40
2255,1991-04-01 11:20:00,2,1,NE,14
2256,1991-04-01 11:20:00,2,1,NW,29
2257,1991-04-01 11:20:00,2,1,SB,28
2258,1991-04-01 11:20:00,2,1,SE,5
2259,1991-04-01 11:20:00,2,1,SW,47
2260,1991-04-01 11:20:00,2,1,WB,52
2261,1991-04-01 11:20:00,2,2,EB,64
2262,1991-04-01 11:20:00,2,2,NB,51
2263,1991-04-01 11:20:00,2,2,NE,31
2264,1991-04-01 11:20:00,2,2,NW,20
2265,1991-04-01 11:20:00,2,2,SB,67
2266,1991-04-01 11:20:00,2,2,SE,22
2267,1991-04-01 11:20:00,2,2,SW,52
2268,1991-04-01 11:20:00,2,2,WB,69
2269,1991-04-01 11:20:00,2,3,EB,35
2270,1991-04-01 11:20:00,2,3,NB,59
2271,1991-04-01 11:20:00,2,3,NE,31
2272,1991-04-01 11:20:00,2,3,SB,75
2273,1991-04-01 11:20:00,2,3,SW,11
2274,1991-04-01 11:20:00,2,3,WB,45
